"","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn"
"5374","No","Yes","No",71,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",105.25,7291.75,"No"
"884","No","Yes","No",67,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",111.25,7511.65,"No"
"885","No","Yes","Yes",49,"No","No","DSL","Yes","No","No","Yes","No","No","One year","Yes","Credit card (automatic)",35.8,1782,"No"
"496","No","No","No",22,"No","No","DSL","No","Yes","Yes","No","No","Yes","One year","Yes","Bank transfer (automatic)",43.75,903.6,"Yes"
"364","No","No","No",47,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Mailed check",20.55,945.7,"No"
"3642","No","No","No",49,"Yes","No","DSL","No","No","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",74.45,3721.9,"No"
"770","No","Yes","No",17,"Yes","No","DSL","Yes","Yes","No","No","No","Yes","One year","No","Mailed check",64.8,1175.6,"No"
"5087","No","No","No",45,"Yes","No","No","No","No","No","No","No","No","One year","Yes","Electronic check",20.4,930.45,"Yes"
"5006","No","Yes","No",39,"Yes","No","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",104.7,4134.85,"Yes"
"6057","No","No","No",58,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","One year","Yes","Credit card (automatic)",71.1,4299.2,"No"
"3539","No","Yes","Yes",71,"Yes","No","Fiber optic","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Credit card (automatic)",100.2,7209,"No"
"5828","No","Yes","Yes",34,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",90.05,3097,"No"
"3029","No","No","No",5,"No","No","DSL","Yes","Yes","Yes","Yes","No","No","Month-to-month","Yes","Mailed check",43.25,219,"Yes"
"1082","Yes","Yes","No",46,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",98.85,4564.9,"No"
"3025","No","No","Yes",9,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",20.4,184.1,"No"
"6615","No","Yes","Yes",71,"Yes","No","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",19.7,1301.1,"No"
"3313","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",20.3,20.3,"No"
"1728","No","No","No",31,"Yes","Yes","DSL","No","Yes","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",71.05,2168.15,"No"
"1777","Yes","Yes","No",72,"Yes","Yes","No","No","No","No","No","No","No","Two year","Yes","Bank transfer (automatic)",25,1802.55,"No"
"3704","No","No","Yes",9,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",20.1,190.25,"No"
"4441","No","No","No",43,"Yes","No","DSL","No","Yes","No","No","No","Yes","Two year","Yes","Electronic check",60,2548.55,"No"
"2300","No","No","No",48,"Yes","No","DSL","Yes","Yes","No","No","No","No","Two year","No","Credit card (automatic)",55.5,2627.35,"No"
"416","No","Yes","Yes",16,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",73.25,1195.75,"No"
"3083","No","No","No",51,"Yes","Yes","DSL","Yes","No","No","Yes","No","No","One year","No","Credit card (automatic)",59.9,3043.6,"No"
"5727","No","Yes","Yes",47,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Bank transfer (automatic)",21.3,1041.8,"No"
"3924","No","No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Mailed check",80.85,80.85,"Yes"
"2414","No","Yes","Yes",7,"No","No","DSL","Yes","No","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)",49.65,305.55,"No"
"3737","No","No","No",8,"Yes","No","No","No","No","No","No","No","No","One year","Yes","Bank transfer (automatic)",20.2,140.95,"No"
"6092","Yes","Yes","No",2,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Mailed check",86.85,156.35,"Yes"
"3344","No","No","No",16,"Yes","No","No","No","No","No","No","No","No","One year","No","Bank transfer (automatic)",20.1,318.6,"No"
"1173","Yes","Yes","Yes",32,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.4,3217.65,"No"
"3705","No","Yes","Yes",68,"Yes","Yes","DSL","Yes","Yes","Yes","No","Yes","No","One year","Yes","Credit card (automatic)",73,5163,"No"
"6556","No","No","No",18,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",19.65,411.25,"No"
"2141","No","Yes","Yes",33,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Credit card (automatic)",86.15,2745.7,"Yes"
"5595","No","Yes","Yes",23,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",83.75,1849.95,"No"
"2095","No","No","No",18,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",19.65,391.7,"No"
"1267","Yes","No","No",4,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",80.25,303.7,"No"
"329","Yes","Yes","Yes",28,"No","No","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",35.9,973.65,"No"
"1677","No","No","No",4,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",80.15,319.85,"No"
"2394","No","Yes","Yes",33,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","One year","Yes","Mailed check",103.7,3467,"Yes"
"1086","Yes","No","No",13,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",74.3,940.35,"Yes"
"2073","No","No","Yes",39,"Yes","No","No","No","No","No","No","No","No","One year","No","Bank transfer (automatic)",19.35,779.2,"No"
"120","No","Yes","Yes",27,"Yes","Yes","Fiber optic","No","Yes","No","Yes","No","No","Month-to-month","Yes","Credit card (automatic)",85.2,2151.6,"No"
"6786","No","No","No",61,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",111.6,6876.05,"Yes"
"5477","Yes","No","No",5,"Yes","No","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","Yes","Mailed check",84.85,415.55,"Yes"
"590","No","Yes","Yes",71,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Electronic check",90.4,6668.05,"No"
"5921","Yes","No","No",26,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",78.8,2006.1,"No"
"3774","No","No","No",1,"No","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",25.2,25.2,"Yes"
"2868","No","No","No",24,"Yes","No","No","No","No","No","No","No","No","One year","No","Credit card (automatic)",20.45,527.35,"No"
"460","No","No","No",1,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",75.1,75.1,"No"
"3819","No","Yes","No",58,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",109.1,6393.65,"No"
"481","No","Yes","Yes",11,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",19.65,225.75,"No"
"1441","No","Yes","Yes",8,"Yes","No","No","No","No","No","No","No","No","One year","No","Credit card (automatic)",19.9,153.95,"No"
"6825","Yes","No","No",66,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",80.45,5224.35,"Yes"
"3277","No","No","No",4,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",79.15,317.25,"Yes"
"1087","Yes","No","No",11,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Bank transfer (automatic)",89.7,1047.7,"Yes"
"1018","No","No","No",64,"Yes","Yes","No","No","No","No","No","No","No","One year","Yes","Bank transfer (automatic)",24.4,1601.2,"No"
"3394","No","Yes","No",62,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",107.6,6912.7,"No"
"6389","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",20.4,20.4,"Yes"
"2272","Yes","No","No",40,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",91.55,3673.6,"No"
"6874","No","Yes","Yes",68,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",89.05,6185.8,"No"
"1834","No","No","No",1,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",47.95,47.95,"No"
"3604","No","No","No",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",45.85,81,"Yes"
"146","No","Yes","Yes",65,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","No","Two year","Yes","Credit card (automatic)",99.05,6416.7,"No"
"5423","No","Yes","Yes",68,"Yes","No","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Credit card (automatic)",62.65,4375.8,"No"
"749","No","Yes","No",48,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",19.25,855.1,"No"
"3664","No","No","No",9,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Mailed check",88.4,788.6,"No"
"3877","No","No","No",22,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.65,2415.95,"No"
"4200","No","Yes","No",55,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",104.15,5743.05,"Yes"
"4849","No","No","No",5,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Mailed check",93.9,486.85,"Yes"
"837","No","Yes","Yes",62,"Yes","No","DSL","Yes","No","Yes","Yes","No","Yes","One year","No","Credit card (automatic)",71.4,4487.3,"No"
"2111","No","No","No",3,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Electronic check",20.2,65.95,"No"
"6411","Yes","No","No",63,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","One year","No","Bank transfer (automatic)",83,5243.05,"No"
"3391","No","Yes","No",56,"Yes","No","No","No","No","No","No","No","No","One year","No","Credit card (automatic)",19.95,1126.75,"No"
"918","No","No","No",72,"No","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",65.55,4807.45,"No"
"5891","No","No","No",69,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",85.35,5897.4,"No"
"1393","No","Yes","Yes",33,"Yes","No","No","No","No","No","No","No","No","One year","No","Credit card (automatic)",20.1,620.55,"No"
"6267","Yes","No","No",33,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Credit card (automatic)",83.85,2716.3,"Yes"
"6007","No","Yes","Yes",23,"No","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Bank transfer (automatic)",30.35,678.75,"No"
"924","No","Yes","No",63,"Yes","Yes","DSL","Yes","Yes","No","No","Yes","Yes","One year","Yes","Credit card (automatic)",79.7,4786.15,"No"
"5319","No","Yes","Yes",32,"Yes","No","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Mailed check",73.6,2316.85,"No"
"3070","No","No","No",10,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",20.55,187.35,"No"
"920","No","No","No",21,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Mailed check",104.55,2239.4,"No"
"5992","No","No","No",16,"Yes","No","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.25,1483.25,"Yes"
"2281","Yes","No","No",8,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",100.15,908.55,"No"
"2163","No","Yes","No",28,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","No","Credit card (automatic)",96.6,2684.35,"No"
"2733","No","No","Yes",4,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",20.4,94.5,"No"
"3241","No","Yes","No",54,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","One year","No","Bank transfer (automatic)",106.55,5763.3,"Yes"
"2490","No","Yes","Yes",68,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","One year","Yes","Electronic check",78.45,5333.35,"No"
"3150","No","No","No",8,"Yes","No","DSL","No","No","Yes","Yes","No","Yes","Month-to-month","No","Mailed check",64.1,504.05,"No"
"337","No","No","No",43,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Electronic check",104.6,4759.85,"Yes"
"1269","No","Yes","No",59,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",110.15,6448.05,"Yes"
"6641","No","Yes","Yes",28,"No","No","DSL","Yes","No","Yes","Yes","Yes","No","One year","No","Mailed check",50.8,1386.8,"No"
"2221","No","Yes","No",72,"Yes","No","DSL","Yes","Yes","No","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",79.35,5753.25,"No"
"1158","Yes","Yes","No",62,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","One year","Yes","Credit card (automatic)",97.95,5936.55,"No"
"3299","No","No","No",4,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",20.05,83.3,"No"
"127","Yes","No","No",27,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",78.05,2135.5,"Yes"
"2295","No","No","No",12,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",106.7,1253.9,"Yes"
"201","No","Yes","No",27,"Yes","No","Fiber optic","Yes","No","No","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",101.9,2681.15,"No"
"5856","No","No","No",55,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",50.55,2832.75,"No"
"4941","Yes","No","No",16,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",74.45,1261.35,"No"
"2130","No","No","No",1,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",75.3,75.3,"Yes"
"2610","No","Yes","No",61,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",105.55,6281.45,"Yes"
"2246","No","Yes","No",69,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",105.35,7240.65,"No"
"606","No","Yes","No",72,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",86.65,6094.25,"No"
"5108","No","Yes","No",47,"Yes","No","DSL","No","Yes","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",58.6,2723.4,"No"
"6866","No","Yes","No",8,"Yes","No","DSL","Yes","No","No","Yes","No","Yes","Two year","No","Mailed check",65.5,564.35,"No"
"983","No","No","No",39,"Yes","No","DSL","Yes","No","No","No","No","No","One year","Yes","Electronic check",47.85,1886.4,"No"
"219","No","Yes","Yes",65,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",84.2,5324.5,"No"
"3262","No","Yes","Yes",68,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",85,5607.75,"No"
"2998","Yes","Yes","No",69,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check",89.95,6143.15,"Yes"
"407","No","Yes","Yes",60,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","No","One year","Yes","Bank transfer (automatic)",95.4,5812,"No"
"2209","Yes","Yes","No",1,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.8,100.8,"Yes"
"5920","No","No","No",67,"Yes","No","DSL","Yes","No","Yes","No","No","Yes","Two year","No","Bank transfer (automatic)",65.55,4361.55,"No"
"6270","No","No","No",35,"No","No","DSL","No","No","Yes","Yes","No","No","Month-to-month","Yes","Mailed check",33.45,1175.85,"No"
"2643","No","Yes","No",47,"Yes","No","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",85.3,4045.65,"Yes"
"1072","No","No","No",2,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",49.05,91.1,"Yes"
"2157","No","No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",80.55,184.1,"Yes"
"2069","No","No","No",47,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","No","Month-to-month","No","Mailed check",100.75,4669.2,"No"
"726","Yes","Yes","No",9,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",21.25,204.55,"No"
"6592","No","No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",69.8,134.7,"Yes"
"3346","No","Yes","No",72,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",101.35,7323.15,"No"
"627","No","Yes","No",23,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","No","Electronic check",84.25,1968.1,"No"
"1428","Yes","No","No",44,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",73.85,3122.4,"No"
"6260","No","Yes","Yes",60,"Yes","No","DSL","No","Yes","No","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",76.95,4543.95,"No"
"1999","No","Yes","No",2,"No","No","DSL","No","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",44.6,97.1,"Yes"
"4395","No","No","No",19,"Yes","Yes","DSL","No","No","Yes","Yes","No","No","Month-to-month","No","Electronic check",59.55,1144.6,"No"
"6059","No","Yes","No",11,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",45.9,521.9,"No"
"6661","No","Yes","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.15,69.15,"Yes"
"2894","No","No","No",22,"Yes","Yes","DSL","Yes","Yes","No","No","No","No","Month-to-month","No","Electronic check",59,1254.7,"Yes"
"2648","No","No","No",2,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",20,40.9,"No"
"956","No","Yes","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",44.7,44.7,"Yes"
"1883","No","Yes","Yes",29,"Yes","No","DSL","Yes","No","No","No","No","Yes","Month-to-month","Yes","Mailed check",60.2,1834.15,"No"
"3795","No","Yes","No",8,"Yes","No","DSL","No","Yes","Yes","No","No","No","Month-to-month","Yes","Mailed check",54.75,445.85,"No"
"6281","No","No","Yes",23,"Yes","No","DSL","No","No","No","Yes","No","No","One year","Yes","Electronic check",49.45,1119.35,"No"
"2409","No","Yes","Yes",45,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",20.85,892.15,"No"
